FECHA (YYMMDD);HORA (HHMM);;
250831;1800;4,4327;
250831;1900;3,54337;
250831;2000;2,40933;
250831;2100;1,27332;
250831;2200;2,03258;
250831;2300;1,42475;
250901;0000;0,774462;
250901;0100;1,61743;
250901;0200;1,5733;
250901;0300;1,47175;
250901;0400;0,773323;
250901;0500;2,09721;
250901;0600;2,55117;
250901;0700;2,34496;
250901;0800;1,65485;
250901;0900;0,791344;
250901;1000;0,980767;
250901;1100;2,20524;
250901;1200;4,33798;
250901;1300;4,92156;
250901;1400;4,67487;
250901;1500;4,98314;
250901;1600;3,5293;
250901;1700;2,52694;
250901;1800;3,02258;
250901;1900;2,03345;
250901;2000;1,86786;
250901;2100;0,648597;
250901;2200;0,46268;
250901;2300;1,70386;
250902;0000;0,796809;
250902;0100;1,51649;
250902;0200;0,116901;
250902;0300;0,886929;
250902;0400;2,15254;
250902;0500;1,63385;
250902;0600;2,56459;
250902;0700;3,10818;
250902;0800;2,57161;
250902;0900;2,48416;
250902;1000;3,07766;
250902;1100;2,79623;
250902;1200;3,39639;
250902;1300;5,0749;
250902;1400;5,34896;
250902;1500;5,57263;
250902;1600;6,14359;
250902;1700;6,75107;
250902;1800;6,62525;
250902;1900;4,7956;
250902;2000;4,19545;
250902;2100;3,29612;
250902;2200;2,99032;
250902;2300;4,17316;
250903;0000;4,08826;
250903;0100;2,7379;
250903;0200;3,20575;
250903;0300;2,79558;
250903;0400;2,66951;
250903;0500;2,50315;
250903;0600;3,30897;
250903;0700;2,58065;
250903;0800;2,47896;
250903;0900;3,44643;
250903;1000;3,93308;
250903;1100;4,23023;
250903;1200;5,85405;
250903;1300;6,55485;
250903;1400;6,74161;
250903;1500;6,26913;
250903;1600;6,2073;
250903;1700;5,8015;
250903;1800;5,54452;
250903;1900;4,30952;
250903;2000;2,72169;
250903;2100;0,752337;
250903;2200;0,843427;
250903;2300;1,8588;
250904;0000;1,91488;
250904;0100;1,74806;
250904;0200;1,49727;
250904;0300;1,65912;
250904;0400;1,57005;
250904;0500;1,1754;
250904;0600;0,145614;
250904;0700;0,298492;
250904;0800;0,28584;
250904;0900;0,414229;
250904;1000;1,98141;
250904;1100;1,93059;
250904;1200;2,33718;
250904;1300;2,96577;
250904;1400;3,60181;
250904;1500;3,61719;
250904;1600;3,337;
250904;1700;3,13715;
250904;1800;2,29604;
250904;1900;1,6794;
250904;2000;1,2986;
250904;2100;1,05021;
250904;2200;1,85111;
250904;2300;1,89107;
250905;0000;2,13378;
250905;0100;2,42723;
250905;0200;2,10019;
250905;0300;2,01938;
250905;0400;1,79333;
250905;0500;1,3775;
250905;0600;1,48394;
250905;0700;1,30902;
250905;0800;1,4426;
250905;0900;1,37921;
250905;1000;0,910586;
250905;1100;0,980011;
250905;1200;0,387617;
250905;1300;1,47152;
250905;1400;1,91625;
250905;1500;2,75092;
250905;1600;2,70628;
250905;1700;2,23349;
250905;1800;2,15959;
250905;1900;2,18154;
250905;2000;1,96576;
250905;2100;1,15973;
250905;2200;0,455349;
250905;2300;0,442232;
250906;0000;0,868419;
250906;0100;0,517699;
250906;0200;0,26781;
250906;0300;0,991332;
250906;0400;1,53248;
250906;0500;0,911583;
250906;0600;1,06256;
250906;0700;0,786592;
250906;0800;0,864553;
250906;0900;0,90053;
250906;1000;1,01056;
250906;1100;1,71793;
250906;1200;1,61052;
250906;1300;1,71407;
250906;1400;1,94055;
250906;1500;2,2105;
250906;1600;1,61978;
250906;1700;1,52027;
250906;1800;1,84044;
250906;1900;1,81588;
250906;2000;1,4972;
250906;2100;1,83358;
250906;2200;1,16137;
250906;2300;0,443832;
250907;0000;0,511145;
250907;0100;0,448937;
250907;0200;1,54602;
250907;0300;2,61802;
250907;0400;2,51606;
250907;0500;1,75754;
250907;0600;0,366904;
250907;0700;2,00703;
250907;0800;2,84375;
250907;0900;2,57554;
250907;1000;3,06561;
250907;1100;2,90729;
250907;1200;2,56646;
250907;1300;2,48406;
250907;1400;2,61594;
250907;1500;2,96991;
250907;1600;2,38618;
250907;1700;2,0957;
250907;1800;1,1495;
250907;1900;1,09226;
250907;2000;1,65404;
250907;2100;1,77151;
250907;2200;1,5317;
250907;2300;1,19807;
250908;0000;1,07358;
250908;0100;1,15172;
250908;0200;1,49513;
250908;0300;1,74427;
250908;0400;0,869095;
250908;0500;2,25648;
250908;0600;2,48697;
250908;0700;1,65832;
250908;0800;0,701571;
250908;0900;1,25849;
250908;1000;1,47386;
250908;1100;2,78544;
250908;1200;2,63133;
250908;1300;2,85168;
250908;1400;3,52102;
250908;1500;3,16758;
250908;1600;2,70878;
250908;1700;2,45596;
250908;1800;2,27543;
250908;1900;1,74323;
250908;2000;1,29996;
250908;2100;1,37922;
250908;2200;1,60581;
250908;2300;1,12973;
250909;0000;1,33073;
250909;0100;0,40439;
250909;0200;0,755433;
250909;0300;2,28849;
250909;0400;1,87257;
250909;0500;1,30828;
250909;0600;0,289032;
250909;0700;2,21036;
250909;0800;0,3654;
250909;0900;1,29083;
250909;1000;1,61982;
250909;1100;2,29236;
250909;1200;3,58143;
250909;1300;3,96076;
250909;1400;4,01378;
250909;1500;4,4814;
250909;1600;4,5599;
250909;1700;3,71683;
250909;1800;3,48879;
250909;1900;3,20441;
250909;2000;2,78931;
250909;2100;0,864243;
250909;2200;0,317907;
250909;2300;2,92656;
250910;0000;3,8978;
250910;0100;0,780602;
250910;0200;1,96008;
250910;0300;0,686113;
250910;0400;1,94078;
250910;0500;1,67112;
250910;0600;2,22375;
250910;0700;3,05567;
250910;0800;2,64321;
250910;0900;3,76075;
250910;1000;3,47425;
250910;1100;4,41119;
250910;1200;4,09319;
250910;1300;5,30504;
250910;1400;6,50496;
250910;1500;6,6545;
250910;1600;7,23478;
250910;1700;6,45827;
250910;1800;5,49259;
250910;1900;5,15098;
250910;2000;3,92553;
250910;2100;2,55864;
250910;2200;0,925948;
250910;2300;0,938225;
250911;0000;0,815039;
250911;0100;1,26059;
250911;0200;0,937144;
250911;0300;1,8773;
250911;0400;1,6751;
250911;0500;0,220122;
250911;0600;0,404791;
250911;0700;2,1461;
250911;0800;1,21486;
250911;0900;1,44807;
250911;1000;0,756308;
250911;1100;3,46962;
250911;1200;3,58393;
250911;1300;4,33536;
250911;1400;4,0016;
250911;1500;4,5893;
250911;1600;5,12715;
250911;1700;2,92184;
250911;1800;2,30955;
250911;1900;3,33843;
250911;2000;2,74058;
250911;2100;2,45431;
250911;2200;0,681671;
250911;2300;0,558939;
250912;0000;1,11113;
250912;0100;0,352392;
250912;0200;0,400261;
250912;0300;0,184504;
250912;0400;0,473198;
250912;0500;1,13982;
250912;0600;0,226175;
250912;0700;1,44998;
250912;0800;0,389353;
250912;0900;0,211571;
250912;1000;1,73576;
250912;1100;0,777434;
250912;1200;2,23805;
250912;1300;1,26955;
250912;1400;1,80103;
250912;1500;1,69215;
250912;1600;0,849442;
250912;1700;1,22048;
250912;1800;0,750732;
250912;1900;1,08641;
250912;2000;0,468885;
250912;2100;1,49683;
250912;2200;1,9693;
250912;2300;1,8323;
250913;0000;2,17214;
250913;0100;2,76295;
250913;0200;1,58052;
250913;0300;0,301387;
250913;0400;0,711576;
250913;0500;2,2365;
250913;0600;0,421606;
250913;0700;0,680997;
250913;0800;1,48379;
250913;0900;2,36428;
250913;1000;2,09773;
250913;1100;3,22075;
250913;1200;3,8873;
250913;1300;3,93998;
250913;1400;3,70066;
250913;1500;4,83643;
250913;1600;4,23037;
250913;1700;3,56947;
250913;1800;4,14019;
250913;1900;2,08637;
250913;2000;0,418074;
250913;2100;1,19922;
250913;2200;0,364778;
250913;2300;1,11617;
250914;0000;0,94809;
250914;0100;0,889882;
250914;0200;0,83155;
250914;0300;1,2114;
250914;0400;0,919269;
250914;0500;0,114868;
250914;0600;0,859814;
250914;0700;1,39827;
250914;0800;0,687103;
250914;0900;1,77331;
250914;1000;2,40181;
250914;1100;3,84234;
250914;1200;4,7265;
250914;1300;5,59858;
250914;1400;5,93055;
250914;1500;6,34085;
250914;1600;5,87562;
250914;1700;4,96897;
250914;1800;5,09056;
250914;1900;3,81092;
250914;2000;2,02279;
250914;2100;2,5233;
250914;2200;2,26539;
250914;2300;1,89603;
250915;0000;1,18552;
250915;0100;0,312284;
250915;0200;1,08531;
250915;0300;0,427045;
250915;0400;0,811653;
250915;0500;0,333034;
250915;0600;0,204624;
250915;0700;1,11638;
250915;0800;0,721135;
250915;0900;0,838624;
250915;1000;2,08018;
250915;1100;2,85179;
250915;1200;4,86542;
250915;1300;4,84143;
250915;1400;3,30334;
250915;1500;4,40625;
250915;1600;4,39501;
250915;1700;3,7577;
250915;1800;2,57039;
250915;1900;1,94105;
250915;2000;1,76178;
250915;2100;0,667815;
250915;2200;0,544471;
250915;2300;1,1479;
250916;0000;2,13594;
250916;0100;0,864115;
250916;0200;1,10307;
250916;0300;1,76192;
250916;0400;1,91872;
250916;0500;1,46992;
250916;0600;1,6742;
250916;0700;1,08961;
250916;0800;0,852084;
250916;0900;2,44322;
250916;1000;2,4703;
250916;1100;2,70645;
250916;1200;1,54899;
250916;1300;1,41938;
250916;1400;1,95873;
250916;1500;1,64463;
250916;1600;1,7905;
250916;1700;1,44535;
250916;1800;1,45966;
250916;1900;0,962115;
250916;2000;2,08271;
250916;2100;0,622815;
250916;2200;0,820942;
250916;2300;1,03637;
250917;0000;1,35678;
250917;0100;1,86339;
250917;0200;2,1674;
250917;0300;1,53161;
250917;0400;0,630056;
250917;0500;1,34666;
250917;0600;2,01719;
250917;0700;2,25223;
250917;0800;0,890633;
250917;0900;1,21384;
250917;1000;2,4734;
250917;1100;1,88538;
250917;1200;1,73232;
250917;1300;1,15482;
250917;1400;2,63897;
250917;1500;2,61654;
250917;1600;2,44537;
250917;1700;1,71715;
250917;1800;0,849835;
250917;1900;0,962064;
250917;2000;1,00013;
250917;2100;1,37292;
250917;2200;1,23513;
250917;2300;1,50361;
250918;0000;1,86193;
250918;0100;1,2961;
250918;0200;1,73156;
250918;0300;2,13759;
250918;0400;0,888585;
250918;0500;1,0867;
250918;0600;1,33918;
250918;0700;0,791663;
250918;0800;0,607936;
250918;0900;1,2564;
250918;1000;2,44782;
250918;1100;3,61262;
250918;1200;3,95667;
250918;1300;4,14095;
250918;1400;4,25282;
250918;1500;3,97349;
250918;1600;3,29764;
250918;1700;3,67975;
250918;1800;2,49626;
250918;1900;1,94845;
250918;2000;0,868113;
250918;2100;1,78752;
250918;2200;1,66914;
250918;2300;1,94819;
250919;0000;2,08649;
250919;0100;2,35375;
250919;0200;1,75782;
250919;0300;1,77168;
250919;0400;1,91126;
250919;0500;0,186151;
250919;0600;0,372175;
250919;0700;0,421822;
250919;0800;0,813493;
250919;0900;1,10482;
250919;1000;0,258261;
250919;1100;2,27865;
250919;1200;2,41483;
250919;1300;1,91402;
250919;1400;3,13569;
250919;1500;3,81377;
250919;1600;2,23741;
250919;1700;1,93318;
250919;1800;1,78858;
250919;1900;0,725351;
250919;2000;1,1253;
250919;2100;2,98673;
250919;2200;3,14402;
250919;2300;3,42651;
250920;0000;2,68378;
250920;0100;3,30276;
250920;0200;2,28172;
250920;0300;2,30268;
250920;0400;2,47223;
250920;0500;1,7265;
250920;0600;0,52619;
250920;0700;1,04818;
250920;0800;0,924982;
250920;0900;1,25734;
250920;1000;3,12197;
250920;1100;2,63072;
250920;1200;2,84326;
250920;1300;1,43014;
250920;1400;2,12789;
250920;1500;1,23858;
250920;1600;1,24276;
250920;1700;1,0615;
250920;1800;1,17314;
250920;1900;1,14009;
250920;2000;0,734007;
250920;2100;0,223127;
250920;2200;0,961775;
250920;2300;0,209398;
250921;0000;0,973399;
250921;0100;1,47502;
250921;0200;1,65033;
250921;0300;1,97463;
250921;0400;0,388642;
250921;0500;1,03685;
250921;0600;1,32347;
250921;0700;0,667847;
250921;0800;1,30207;
250921;0900;1,61936;
250921;1000;2,51495;
250921;1100;2,83529;
250921;1200;3,67875;
250921;1300;5,00889;
250921;1400;5,64661;
250921;1500;5,81293;
250921;1600;5,2987;
250921;1700;5,03847;
250921;1800;5,94674;
250921;1900;5,97314;
250921;2000;4,16604;
250921;2100;3,29107;
250921;2200;4,49779;
250921;2300;4,24653;
250922;0000;3,55753;
250922;0100;2,39727;
250922;0200;2,58653;
250922;0300;2,89342;
250922;0400;2,35926;
250922;0500;1,94646;
250922;0600;2,41664;
250922;0700;1,96233;
250922;0800;1,40998;
250922;0900;1,77381;
250922;1000;3,12717;
250922;1100;3,54758;
250922;1200;4,14171;
250922;1300;4,24683;
250922;1400;6,1973;
250922;1500;5,70418;
250922;1600;6,01251;
250922;1700;4,39374;
250922;1800;3,46586;
250922;1900;2,3346;
250922;2000;1,1717;
250922;2100;1,21114;
250922;2200;1,09167;
250922;2300;1,89684;
250923;0000;1,8787;
250923;0100;1,32421;
250923;0200;1,13379;
250923;0300;0,530084;
250923;0400;0,907175;
250923;0500;2,28834;
250923;0600;1,63376;
250923;0700;1,28293;
250923;0800;1,57597;
250923;0900;0,281566;
250923;1000;1,33443;
250923;1100;1,98927;
250923;1200;2,20835;
250923;1300;2,75497;
250923;1400;3,74805;
250923;1500;4,36301;
250923;1600;3,42754;
250923;1700;2,83605;
250923;1800;2,42331;
250923;1900;1,73735;
250923;2000;0,781073;
250923;2100;0,374264;
250923;2200;2,02334;
250923;2300;2,9319;
250924;0000;1,88166;
250924;0100;0,575659;
250924;0200;1,18009;
250924;0300;1,48831;
250924;0400;1,72255;
250924;0500;1,33782;
250924;0600;0,508461;
250924;0700;1,39868;
250924;0800;1,06385;
250924;0900;0,658057;
250924;1000;2,49373;
250924;1100;2,24301;
250924;1200;2,2465;
250924;1300;2,34927;
250924;1400;4,66671;
250924;1500;2,746;
250924;1600;1,78945;
250924;1700;1,82477;
250924;1800;1,84433;
250924;1900;0,814109;
250924;2000;0,816794;
250924;2100;1,5171;
250924;2200;0,732828;
250924;2300;0,769853;
250925;0000;0,320566;
250925;0100;0,453356;
250925;0200;0,863525;
250925;0300;0,27243;
250925;0400;1,18237;
250925;0500;1,04554;
250925;0600;0,877536;
250925;0700;0,0596584;
250925;0800;1,46431;
250925;0900;0,612523;
250925;1000;1,68426;
250925;1100;1,99712;
250925;1200;1,3388;
250925;1300;2,06933;
250925;1400;2,25907;
250925;1500;2,99595;
250925;1600;2,2923;
250925;1700;0,719866;
250925;1800;0,904968;
250925;1900;0,608697;
250925;2000;1,45167;
250925;2100;1,1574;
250925;2200;0,8618;
250925;2300;1,95813;
250926;0000;1,09747;
250926;0100;0,436484;
250926;0200;0,312287;
250926;0300;0,971963;
250926;0400;1,18079;
250926;0500;0,566506;
250926;0600;1,92608;
250926;0700;2,3971;
250926;0800;2,22139;
250926;0900;1,02202;
250926;1000;2,61237;
250926;1100;1,83116;
250926;1200;1,23222;
250926;1300;2,56571;
250926;1400;2,38801;
250926;1500;1,81537;
250926;1600;1,23405;
250926;1700;1,59081;
250926;1800;1,01545;
250926;1900;1,80977;
250926;2000;3,04191;
250926;2100;3,35;
250926;2200;2,84699;
250926;2300;4,1528;
250927;0000;3,22809;
250927;0100;3,84062;
250927;0200;3,75057;
250927;0300;3,24523;
250927;0400;3,75652;
250927;0500;2,57842;
250927;0600;1,35634;
250927;0700;0,909941;
250927;0800;1,76509;
250927;0900;2,61524;
250927;1000;3,16313;
250927;1100;3,285;
250927;1200;4,47627;
250927;1300;4,67186;
250927;1400;6,62283;
250927;1500;6,74167;
250927;1600;6,9605;
250927;1700;6,08547;
250927;1800;5,47032;
250927;1900;4,87448;
250927;2000;4,98566;
250927;2100;4,99811;
250927;2200;4,4534;
250927;2300;1,93697;
250928;0000;3,06645;
250928;0100;2,71932;
250928;0200;1,72563;
250928;0300;0,836805;
250928;0400;1,33511;
250928;0500;0,71442;
250928;0600;1,01246;
250928;0700;0,399878;
250928;0800;0,624481;
250928;0900;1,89117;
250928;1000;3,5359;
250928;1100;4,32268;
250928;1200;4,78217;
250928;1300;6,12193;
250928;1400;5,98201;
250928;1500;6,27958;
250928;1600;6,95044;
250928;1700;6,58253;
250928;1800;5,55759;
250928;1900;5,3178;
250928;2000;5,11937;
250928;2100;2,2493;
250928;2200;0,593616;
250928;2300;1,716;
250929;0000;1,83936;
250929;0100;3,20979;
250929;0200;4,0636;
250929;0300;1,06645;
250929;0400;2,49766;
250929;0500;2,24716;
250929;0600;0,944544;
250929;0700;0,572908;
250929;0800;0,360235;
250929;0900;1,27358;
250929;1000;2,93084;
250929;1100;3,90151;
250929;1200;4,68285;
250929;1300;4,21582;
250929;1400;3,83198;
250929;1500;4,81359;
250929;1600;4,91569;
250929;1700;5,51725;
250929;1800;5,62588;
250929;1900;5,65202;
250929;2000;4,59408;
250929;2100;2,83681;
250929;2200;1,9399;
250929;2300;1,61946;
250930;0000;0,976754;
250930;0100;0,0583223;
250930;0200;1,47104;
250930;0300;1,38974;
250930;0400;1,21111;
250930;0500;0,517179;
250930;0600;0,613836;
250930;0700;1,30161;
250930;0800;0,572056;
250930;0900;2,28537;
250930;1000;2,07117;
250930;1100;3,48059;
250930;1200;3,69982;
250930;1300;4,131;
250930;1400;4,4754;
250930;1500;3,81459;
250930;1600;3,1236;
250930;1700;2,34845;
250930;1800;2,22063;
250930;1900;1,03061;
250930;2000;1,07845;
250930;2100;1,24085;
250930;2200;0,258768;
250930;2300;2,56745;
251001;0000;2,40158;
251001;0100;0,766757;
251001;0200;0,222794;
251001;0300;0,58826;
251001;0400;0,895081;
251001;0500;0,20644;
251001;0600;0,723518;
251001;0700;0,956464;
251001;0800;0,708833;
251001;0900;1,53909;
251001;1000;2,7471;
251001;1100;1,04724;
251001;1200;1,6122;
251001;1300;3,08844;
251001;1400;3,85502;
251001;1500;3,3593;
251001;1600;3,74733;
251001;1700;2,87552;
251001;1800;1,33979;
251001;1900;1,75379;
251001;2000;1,83868;
251001;2100;1,19417;
251001;2200;2,13562;
251001;2300;1,19293;
251002;0000;1,11343;
251002;0100;0,793399;
251002;0200;0,637662;
251002;0300;0,474833;
251002;0400;1,69493;
251002;0500;0,213626;
251002;0600;0,561433;
251002;0700;0,980112;
251002;0800;0,788844;
251002;0900;1,38382;
251002;1000;0,729945;
251002;1100;0,602573;
251002;1200;1,85801;
251002;1300;2,74531;
251002;1400;1,73338;
251002;1500;1,70065;
251002;1600;2,03273;
251002;1700;3,06234;
251002;1800;2,81295;
251002;1900;0,324825;
251002;2000;0,642379;
251002;2100;2,71352;
251002;2200;3,11784;
251002;2300;2,6307;
251003;0000;2,38602;
251003;0100;2,50685;
251003;0200;2,13325;
251003;0300;1,81282;
251003;0400;1,20208;
251003;0500;0,540508;
251003;0600;0,875964;
251003;0700;0,41252;
251003;0800;1,77143;
251003;0900;0,682325;
251003;1000;1,68844;
251003;1100;1,42341;
251003;1200;2,04261;
251003;1300;0,474621;
251003;1400;0,798122;
251003;1500;0,451564;
251003;1600;0,0878524;
251003;1700;1,96934;
251003;1800;1,9954;
251003;1900;1,60846;
251003;2000;2,02174;
251003;2100;2,06599;
251003;2200;2,34719;
251003;2300;2,5414;
251004;0000;2,64963;
251004;0100;2,51544;
251004;0200;2,54043;
251004;0300;2,09779;
251004;0400;1,07579;
251004;0500;1,3323;
251004;0600;1,05129;
251004;0700;1,7723;
251004;0800;1,28995;
251004;0900;0,686596;
251004;1000;1,61017;
251004;1100;1,81121;
251004;1200;2,39871;
251004;1300;1,87147;
251004;1400;2,91877;
251004;1500;1,71215;
251004;1600;2,68904;
251004;1700;1,52039;
251004;1800;0,613928;
251004;1900;0,787971;
251004;2000;2,13601;
251004;2100;0,782818;
251004;2200;0,31939;
251004;2300;0,721294;
251005;0000;1,76534;
251005;0100;2,56872;
251005;0200;1,84737;
251005;0300;1,16352;
251005;0400;1,33057;
251005;0500;1,15775;
251005;0600;1,63098;
251005;0700;0,885107;
251005;0800;1,84547;
251005;0900;3,45642;
251005;1000;3,58858;
251005;1100;4,29184;
251005;1200;5,23408;
251005;1300;6,22186;
251005;1400;6,74007;
251005;1500;8,09482;
251005;1600;8,6142;
251005;1700;8,03476;
251005;1800;7,82297;
251005;1900;5,90886;
251005;2000;6,69747;
251005;2100;7,07354;
251005;2200;5,74507;
251005;2300;5,95829;
251006;0000;5,40644;
251006;0100;4,80331;
251006;0200;3,99542;
251006;0300;4,57978;
251006;0400;3,71196;
251006;0500;4,28463;
251006;0600;3,70513;
251006;0700;3,55782;
251006;0800;3,63028;
251006;0900;3,88808;
251006;1000;5,47958;
251006;1100;6,37211;
251006;1200;6,8045;
251006;1300;8,32869;
251006;1400;8,62798;
251006;1500;8,17989;
251006;1600;7,07879;
251006;1700;7,89459;
251006;1800;7,12055;
251006;1900;6,51867;
251006;2000;5,48627;
251006;2100;4,97227;
251006;2200;6,22312;
251006;2300;5,44111;
251007;0000;3,42556;
251007;0100;3,29319;
251007;0200;2,60858;
251007;0300;1,79538;
251007;0400;1,97904;
251007;0500;1,36446;
251007;0600;1,15333;
251007;0700;0,792776;
251007;0800;1,96033;
251007;0900;4,2116;
251007;1000;5,2603;
251007;1100;4,64666;
251007;1200;5,88166;
251007;1300;5,63424;
251007;1400;5,8769;
251007;1500;5,57011;
251007;1600;5,47078;
251007;1700;5,85826;
251007;1800;5,35689;
251007;1900;4,5229;
251007;2000;3,41197;
251007;2100;0,608529;
251007;2200;1,02778;
251007;2300;1,58001;
251008;0000;2,7429;
251008;0100;2,68931;
251008;0200;1,81021;
251008;0300;0,980015;
251008;0400;1,39554;
251008;0500;2,27642;
251008;0600;1,6972;
251008;0700;1,01601;
251008;0800;0,850416;
251008;0900;0,916052;
251008;1000;1,58066;
251008;1100;2,27047;
251008;1200;2,65599;
251008;1300;2,10265;
251008;1400;2,54345;
251008;1500;2,71281;
251008;1600;3,12541;
251008;1700;3,24451;
251008;1800;1,55755;
251008;1900;0,7734;
251008;2000;2,90014;
251008;2100;2,99574;
251008;2200;1,55669;
251008;2300;0,196045;
251009;0000;0,322496;
251009;0100;0,867542;
251009;0200;0,141746;
251009;0300;1,07093;
251009;0400;1,03908;
251009;0500;0,103017;
251009;0600;0,451027;
251009;0700;0,823701;
251009;0800;1,63101;
251009;0900;1,77103;
251009;1000;2,00152;
251009;1100;1,71799;
251009;1200;2,2391;
251009;1300;1,35084;
251009;1400;0,892016;
251009;1500;0,674565;
251009;1600;0,843757;
251009;1700;0,311023;
251009;1800;1,13439;
251009;1900;1,49964;
251009;2000;1,40513;
251009;2100;0,735349;
251009;2200;0,466563;
251009;2300;0,757942;
251010;0000;0,407181;
251010;0100;0,6506;
251010;0200;0,366794;
251010;0300;0,235237;
251010;0400;0,853855;
251010;0500;0,845902;
251010;0600;1,17863;
251010;0700;0,4363;
251010;0800;;
251010;0900;;
251010;1000;1,44464;
251010;1100;2,31499;
251010;1200;1,95658;
251010;1300;2,15591;
251010;1400;2,52228;
251010;1500;1,65283;
251010;1600;2,53416;
251010;1700;;
251010;1800;2,71485;
251010;1900;3,47983;
251010;2000;3,56095;
251010;2100;3,89225;
251010;2200;4,07748;
251010;2300;4,0315;
251011;0000;1,4699;
251011;0100;4,12909;
251011;0200;2,7711;
251011;0300;2,02183;
251011;0400;2,81141;
251011;0500;2,62884;
251011;0600;3,4813;
251011;0700;3,14226;
251011;0800;3,29421;
251011;0900;3,90821;
251011;1000;4,95894;
251011;1100;5,33441;
251011;1200;5,5621;
251011;1300;7,41868;
251011;1400;7,39803;
251011;1500;7,53366;
251011;1600;8,04456;
251011;1700;8,23824;
251011;1800;7,72356;
251011;1900;5,9503;
251011;2000;5,02482;
251011;2100;4,02467;
251011;2200;1,90459;
251011;2300;0,924682;
251012;0000;0,520986;
251012;0100;1,96178;
251012;0200;1,03588;
251012;0300;0,11261;
251012;0400;0,855294;
251012;0500;0,967412;
251012;0600;0,361116;
251012;0700;0,544735;
251012;0800;0,557432;
251012;0900;1,52935;
251012;1000;3,5507;
251012;1100;4,61756;
251012;1200;5,33077;
251012;1300;5,41387;
251012;1400;5,36217;
251012;1500;5,9564;
251012;1600;5,91171;
251012;1700;5,42911;
251012;1800;5,14672;
251012;1900;4,41714;
251012;2000;2,83295;
251012;2100;1,83329;
251012;2200;0,400159;
251012;2300;0,825364;
251013;0000;0,843586;
251013;0100;1,62044;
251013;0200;1,5993;
251013;0300;1,85983;
251013;0400;1,71923;
251013;0500;0,507438;
251013;0600;0,312762;
251013;0700;0,195684;
251013;0800;0,855715;
251013;0900;0,867886;
251013;1000;1,18713;
251013;1100;2,75994;
251013;1200;2,96916;
251013;1300;4,29127;
251013;1400;4,82945;
251013;1500;4,4021;
251013;1600;3,60852;
251013;1700;3,40059;
251013;1800;2,61032;
251013;1900;1,33519;
251013;2000;0,482714;
251013;2100;1,278;
251013;2200;1,36245;
251013;2300;1,31502;
251014;0000;1,14172;
251014;0100;0,855501;
251014;0200;0,75096;
251014;0300;2,07428;
251014;0400;1,77781;
251014;0500;1,30833;
251014;0600;1,97532;
251014;0700;2,16211;
251014;0800;1,71533;
251014;0900;1,88602;
251014;1000;2,5206;
251014;1100;2,02637;
251014;1200;1,41193;
251014;1300;2,78849;
251014;1400;2,17983;
251014;1500;2,02994;
251014;1600;0,613351;
251014;1700;1,11665;
251014;1800;0,885387;
251014;1900;1,34916;
251014;2000;0,968682;
251014;2100;0,390118;
251014;2200;0,454694;
251014;2300;0,605822;
251015;0000;0,853225;
251015;0100;0,607064;
251015;0200;0,445025;
251015;0300;0,315391;
251015;0400;0,628741;
251015;0500;0,895565;
251015;0600;1,45756;
251015;0700;2,4127;
251015;0800;2,75193;
251015;0900;3,15082;
251015;1000;3,61622;
251015;1100;4,61915;
251015;1200;5,49169;
251015;1300;4,44255;
251015;1400;4,87844;
251015;1500;5,55442;
251015;1600;5,51326;
251015;1700;4,46242;
251015;1800;2,97662;
251015;1900;1,86237;
251015;2000;1,29882;
251015;2100;1,65882;
251015;2200;0,486737;
251015;2300;0,509365;
251016;0000;1,30657;
251016;0100;0,284733;
251016;0200;0,211309;
251016;0300;0,642154;
251016;0400;0,520922;
251016;0500;1,46234;
251016;0600;0,598872;
251016;0700;0,791438;
251016;0800;1,29308;
251016;0900;2,45652;
251016;1000;3,28611;
251016;1100;4,08338;
251016;1200;5,11166;
251016;1300;6,69476;
251016;1400;6,65049;
251016;1500;6,58424;
251016;1600;6,47151;
251016;1700;6,22679;
251016;1800;4,80448;
251016;1900;5,61812;
251016;2000;3,66295;
251016;2100;2,53058;
251016;2200;1,54798;
251016;2300;2,05163;
251017;0000;1,69244;
251017;0100;0,639057;
251017;0200;2,34684;
251017;0300;0,527278;
251017;0400;2,00886;
251017;0500;0,457725;
251017;0600;1,45928;
251017;0700;0,179458;
251017;0800;0,706832;
251017;0900;2,77792;
251017;1000;3,96765;
251017;1100;4,58389;
251017;1200;4,72347;
251017;1300;6,40466;
251017;1400;5,85266;
251017;1500;5,40607;
251017;1600;4,59012;
251017;1700;3,06981;
251017;1800;1,02774;
251017;1900;2,10315;
251017;2000;1,99589;
251017;2100;2,53354;
251017;2200;4,34766;
251017;2300;3,64462;
251018;0000;1,94188;
251018;0100;0,835124;
251018;0200;0,937948;
251018;0300;0,34329;
251018;0400;0,997883;
251018;0500;0,566925;
251018;0600;0,580928;
251018;0700;0,324544;
251018;0800;0,621019;
251018;0900;1,40238;
251018;1000;1,21601;
251018;1100;2,83443;
251018;1200;1,75867;
251018;1300;0,738511;
251018;1400;0,715069;
251018;1500;0,477253;
251018;1600;1,47841;
251018;1700;2,15462;
251018;1800;1,7872;
251018;1900;1,75882;
251018;2000;1,59701;
251018;2100;1,2387;
251018;2200;1,31338;
251018;2300;1,2532;
251019;0000;1,57166;
251019;0100;1,22134;
251019;0200;1,54955;
251019;0300;1,35398;
251019;0400;1,10728;
251019;0500;0,894283;
251019;0600;0,378537;
251019;0700;0,330751;
